Date,Open,High,Low,Close
2025-02-18,9325,9575,9250,9300
2025-02-19,9225,9250,8950,8950
2025-02-20,8975,9025,8950,9000
2025-02-21,8950,9000,8925,9000
2025-02-24,8925,8975,8875,8925
2025-02-25,8900,9000,8825,8825
2025-02-26,8800,8900,8725,8775
2025-02-27,8800,8800,8500,8525
2025-02-28,8525,8675,8425,8425
2025-03-03,8600,8900,8550,8800
2025-03-04,8900,8925,8675,8850
2025-03-05,8825,9175,8825,9000
2025-03-06,9200,9200,8975,8975
2025-03-07,9000,9000,8925,8925
2025-03-10,8750,8975,8725,8925
2025-03-11,8950,9050,8875,8925
2025-03-12,9025,9125,8975,9125
2025-03-13,9150,9175,8975,8975
2025-03-14,8800,8925,8750,8750
2025-03-17,8750,8775,8550,8600
2025-03-18,8500,8550,8075,8300
2025-03-19,8300,8400,8225,8325
2025-03-20,8450,8475,8350,8375
2025-03-21,8275,8275,7900,7900
2025-03-24,7825,8100,7625,7950
2025-03-25,8075,8150,8000,8050
2025-03-26,8300,8650,8275,8525
2025-03-27,8425,8575,8375,8500
2025-04-08,7400,8000,7275,7775
2025-04-09,7700,7950,7675,7925
2025-04-10,8500,8650,8175,8225
2025-04-11,8200,8325,8050,8275
2025-04-14,8250,8400,8250,8400
2025-04-15,8575,8600,8450,8575
2025-04-16,8500,8550,8425,8475
2025-04-17,8450,8500,8350,8500
2025-04-21,8500,8500,8300,8300
2025-04-22,8325,8500,8325,8500
2025-04-23,8550,8725,8550,8725
2025-04-24,8850,8850,8475,8475
2025-04-25,8650,8650,8575,8600
2025-04-28,8750,8775,8650,8775
2025-04-29,8800,8825,8700,8725
2025-04-30,8800,8925,8675,8825
2025-05-02,9000,9000,8850,8975
2025-05-05,9000,9050,8975,8975
2025-05-06,9050,9050,8975,9025
2025-05-07,9075,9100,9000,9075
2025-05-08,9075,9200,8925,8975
2025-05-09,9050,9050,8975,9000
2025-05-14,9250,9300,9150,9275
2025-05-15,9275,9400,9250,9275
2025-05-16,9300,9325,9225,9300
2025-05-19,9275,9500,9250,9500
2025-05-20,9500,9675,9475,9475
2025-05-21,9700,9725,9550,9700
2025-05-22,9800,9800,9650,9650
2025-05-23,9675,9700,9625,9675
2025-05-26,9600,9650,9500,9625
2025-05-27,9550,9600,9450,9450
2025-05-28,9450,9550,9400,9400
2025-06-02,9025,9175,9025,9100
2025-06-03,9050,9125,8950,9050
2025-06-04,9100,9125,8950,8975
2025-06-05,9000,9050,8900,8925
2025-06-10,8975,9100,8950,9100
2025-06-11,9100,9125,9050,9050
2025-06-12,9000,9125,9000,9125
2025-06-13,9100,9125,8975,9025
2025-06-16,8925,9000,8900,8925
2025-06-17,8975,9100,8975,9075
2025-06-18,8950,9025,8900,8900
2025-06-19,8900,8925,8750,8775
2025-06-20,8700,8875,8625,8700
2025-06-23,8575,8700,8500,8625
2025-06-24,8725,8850,8700,8775
2025-06-25,8725,8775,8475,8600
2025-06-26,8525,8650,8525,8650
2025-06-30,8575,8825,8550,8675
2025-07-01,8750,8775,8600,8700
2025-07-02,8575,8675,8575,8675
2025-07-03,8700,8750,8600,8600
2025-07-04,8650,8700,8550,8650
2025-07-07,8625,8650,8550,8625
2025-07-08,8550,8600,8425,8500
2025-07-09,8500,8550,8450,8500
2025-07-10,8525,8650,8500,8600
2025-07-11,8575,8675,8575,8625
2025-07-14,8650,8675,8450,8525
2025-07-15,8600,8600,8475,8550
2025-07-16,8550,8600,8500,8525
2025-07-17,8500,8550,8500,8525
2025-07-18,8550,8575,8425,8425
2025-07-21,8450,8500,8375,8450
2025-07-22,8450,8475,8400,8400
2025-07-23,8450,8500,8400,8425
2025-07-24,8475,8550,8450,8500
2025-07-25,8500,8525,8450,8450
2025-07-28,8625,8625,8475,8500
2025-07-29,8500,8500,8375,8400
2025-07-30,8475,8475,8325,8375
2025-07-31,8350,8375,8250,8275
2025-08-01,8400,8425,8300,8300
2025-08-04,8325,8350,8275,8275
2025-08-05,8350,8450,8325,8425
2025-08-06,8425,8425,8300,8300
2025-08-07,8325,8350,8300,8300
2025-08-08,8325,8400,8300,8300
2025-08-11,8500,8550,8425,8550
2025-08-12,8625,8875,8575,8850
2025-08-13,8975,8975,8725,8925
2025-08-14,8925,8950,8750,8775
2025-08-15,8825,8850,8700,8700
2025-08-19,8600,8600,8450,8500
2025-08-20,8375,8600,8350,8525
2025-08-21,8550,8575,8500,8550
2025-08-22,8575,8575,8450,8450
2025-08-25,8525,8550,8475,8475
2025-08-26,8450,8475,8250,8250
2025-08-27,8250,8350,8200,8300
2025-08-28,8350,8375,8275,8325
2025-08-29,8250,8275,8075,8075
2025-09-01,7650,8050,7600,8000
2025-09-02,8000,8175,8000,8000
2025-09-03,7900,8000,7900,7975
2025-09-04,7975,8000,7925,8000
2025-09-08,8025,8025,7700,7700
2025-09-09,7625,7725,7475,7525
2025-09-10,7550,7800,7550,7800
2025-09-11,7900,7975,7850,7850
2025-09-12,7975,7975,7850,7925
2025-09-15,8000,8100,7975,8025
2025-09-16,8050,8075,7900,7925
2025-09-17,7850,7900,7800,7850
2025-09-18,7850,7900,7650,7700
2025-09-19,7650,7825,7650,7800
2025-09-22,7800,7825,7725,7725
2025-09-23,7750,7900,7750,7875
2025-09-24,7950,7950,7725,7775
2025-09-25,7725,7775,7700,7700
2025-09-26,7575,7700,7575,7625
2025-09-29,7750,7800,7700,7775
2025-09-30,7700,7775,7625,7625
2025-10-01,7600,7675,7500,7500
2025-10-02,7500,7600,7500,7500
2025-10-03,7525,7550,7500,7525
2025-10-06,7500,7550,7450,7500
2025-10-07,7550,7600,7500,7575
2025-10-08,7500,7525,7375,7375
2025-10-09,7375,7700,7300,7550
2025-10-10,7450,7450,7350,7400
2025-10-13,7300,7375,7300,7325
2025-10-14,7275,7350,7250,7250
2025-10-15,7250,7350,7225,7250
2025-10-16,7250,7325,7225,7300
2025-10-17,7300,7525,7275,7500
2025-10-20,7700,8000,7625,7875
2025-10-21,8100,8475,8100,8475
2025-10-22,8700,8700,8200,8200
2025-10-23,8200,8350,8150,8325
2025-10-24,8300,8375,8275,8275
2025-10-27,8325,8425,8200,8350
2025-10-28,8350,8400,8250,8275
2025-10-29,8300,8600,8275,8600
2025-10-30,8575,8750,8475,8525
2025-10-31,8550,8650,8525,8525
2025-11-03,8650,8650,8525,8650
2025-11-04,8650,8700,8625,8650
2025-11-05,8625,8700,8600,8700
2025-11-06,8625,8675,8550,8550
2025-11-07,8550,8675,8550,8675
2025-11-10,8675,8675,8575,8575
2025-11-11,8575,8600,8400,8400
2025-11-12,8425,8550,8400,8500
2025-11-13,8400,8475,8375,8375
2025-11-14,8375,8500,8375,8425
2025-11-17,8500,8575,8475,8575
2025-11-18,8550,8575,8400,8400
2025-11-19,8350,8500,8325,8475
2025-11-20,8475,8600,8400,8425
2025-11-21,8375,8425,8350,8400
2025-11-24,8400,8475,8350,8475
2025-11-25,8475,8500,8375,8500
2025-11-26,8400,8450,8375,8425
2025-11-27,8425,8450,8325,8325
2025-11-28,8325,8350,8275,8275
2025-12-01,8450,8450,8350,8400
2025-12-02,8350,8425,8350,8375
2025-12-03,8350,8400,8300,8300
2025-12-04,8325,8350,8225,8225
2025-12-05,8200,8300,8200,8300
2025-12-08,8350,8350,8250,8300
2025-12-09,8300,8300,8100,8100
2025-12-10,8100,8175,8025,8075
2025-12-11,8175,8200,7900,8000
2025-12-12,7900,8000,7850,8000
2025-12-15,7925,8300,7925,8300
2025-12-16,8375,8375,8025,8075
2025-12-17,8000,8125,7975,8025
2025-12-18,8025,8250,8025,8175
2025-12-19,8200,8225,8050,8050
2025-12-22,8050,8175,8025,8175
2025-12-23,8100,8125,7975,8025
2025-12-24,8025,8075,8000,8025
2025-12-29,8025,8025,7950,8025
2025-12-30,7950,8175,7950,8075
2026-01-02,8075,8075,8000,8025
2026-01-05,8000,8100,8000,8075
2026-01-06,8175,8175,8075,8175
2026-01-07,8125,8175,8025,8150
2026-01-08,8100,8150,8050,8050
2026-01-09,8125,8175,8050,8125
2026-01-12,8075,8100,8000,8025
2026-01-13,8025,8075,8000,8075
2026-01-14,8025,8050,7950,8000
2026-01-15,8000,8175,7975,8075
2026-01-19,8075,8125,7975,8125
2026-01-20,8050,8125,8000,8000
2026-01-21,7925,7950,7700,7700
2026-01-22,7700,7775,7600,7650
2026-01-23,7600,7675,7550,7650
2026-01-26,7550,7675,7525,7650
2026-01-27,7575,7625,7500,7500
2026-01-28,7050,7400,6925,7025
2026-01-29,6675,7275,6375,7200
2026-01-30,7200,7600,7200,7400
2026-02-02,7600,7600,7325,7600
2026-02-03,7600,7650,7375,7650
2026-02-04,7650,7825,7600,7800
2026-02-05,7800,7925,7800,7800
2026-02-06,7700,7775,7600,7675
2026-02-09,7675,7725,7450,7500
2026-02-10,7500,7550,7450,7475
2026-02-11,7475,7525,7400,7450
2026-02-12,7450,7475,7300,7325
2026-02-13,7325,7325,7200,7200
2026-02-18,7225,7375,7225,7275
2026-02-19,7325,7325,7175,7175
2026-02-20,7175,7250,7150,7225
2026-02-23,7300,7350,7275,7300
2026-02-24,7275,7325,7225,7225
2026-02-25,7275,7375,7250,7325
2026-02-26,7350,7375,7200,7300
2026-02-27,7200,7275,7175,7175
2026-03-02,7075,7150,6975,7025
2026-03-03,7075,7125,7025,7075
2026-03-04,7075,7075,6825,6875
2026-03-05,6975,7125,6950,7100
2026-03-06,7075,7100,7000,7000
2026-03-09,6900,6950,6825,6875
2026-03-10,6950,7050,6925,6975
2026-03-11,6975,7000,6825,6825
2026-03-12,6825,7025,6825,6900
2026-03-13,6850,7025,6850,6875
2026-03-16,6850,6875,6700,6750
2026-03-17,6750,6825,6750,6775
2026-03-25,6675,6925,6675,6900
2026-03-26,6900,6975,6850,6875
2026-03-27,6775,6850,6700,6700
2026-03-30,6400,6500,6350,6450
2026-03-31,6450,6550,6450,6450
2026-04-01,6550,6650,6500,6500
2026-04-02,6550,6600,6500,6575
2026-04-06,6600,6625,6450,6500
2026-04-07,6500,6525,6450,6500
2026-04-08,6650,6850,6625,6750
2026-04-09,6775,6800,6450,6475
2026-04-10,6525,6700,6475,6700
2026-04-13,6650,6700,6575,6575
2026-04-14,6675,6800,6675,6750
2026-04-15,6775,6800,6550,6550
2026-04-16,6575,6650,6500,6525
2026-04-17,6500,6550,6425,6425
2026-04-20,6450,6575,6425,6475
2026-04-21,6475,6525,6425,6500
2026-04-22,6475,6525,6450,6450
2026-04-23,6450,6550,6425,6425
2026-04-24,6400,6425,6050,6050
2026-04-27,6025,6050,5950,5975
2026-04-28,6025,6075,5950,6000
2026-04-29,6000,6050,5950,5975
2026-04-30,5950,5975,5800,5850
2026-05-04,5800,5950,5800,5900
2026-05-05,5900,6075,5875,5950
2026-05-06,5950,6000,5900,5950
2026-05-07,6000,6325,6000,6225
2026-05-08,6225,6425,6175,6175
2026-05-11,6225,6275,6100,6150
2026-05-12,6125,6150,6050,6125
2026-05-13,6125,6200,6025,6100
2026-05-14,6100,6100,6100,6100
2026-05-15,6100,6100,6100,6100
2026-05-18,5950,6125,5900,6125
2026-05-19,6050,6200,5950,5950
2026-05-20,5975,6100,5875,5975
2026-05-21,6000,6150,5925,5950
2026-05-22,5900,5975,5825,5900
2026-05-25,5950,6175,5925,6100
2026-05-26,6050,6100,5950,5975
2026-05-27,5975,5975,5975,5975
2026-05-28,5975,5975,5975,5975
2026-05-29,5750,5875,5700,5700
2026-06-02,5750,5875,5700,5825
2026-06-03,5775,5825,5525,5525
2026-06-04,5475,5600,5300,5425
2026-06-05,5325,5375,5075,5075
2026-06-08,4950,5050,4850,4850
2026-06-09,4850,5150,4820,5150
2026-06-10,5175,5700,5175,5650
2026-06-11,5650,5875,5550,5825
2026-06-12,6000,6100,5900,5925
2026-06-15,6100,6425,6100,6275
2026-06-17,6400,6550,6275,6275
2026-06-18,6250,6275,6075,6075
2026-06-19,6050,6300,6050,6300
2026-06-22,6400,6400,6125,6225
2026-06-23,6150,6200,6075,6125
2026-06-24,6125,6200,5925,5925
2026-06-25,5900,6175,5900,6025
2026-06-26,6050,6175,6025,6175
2026-06-29,6175,6200,5925,5925
2026-06-30,5775,5825,5550,5550
2026-07-01,5550,5750,5550,5600
2026-07-02,5650,5875,5625,5800
2026-07-03,5925,6150,5900,6050
2026-07-06,6050,6175,5975,6125
2026-07-07,6200,6300,6150,6300
2026-07-08,6300,6325,6175,6175
2026-07-09,6100,6200,6050,6200
2026-07-10,6300,6300,6125,6175
2026-07-13,6150,6250,6075,6225
2026-07-14,6225,6250,6075,6125
2026-07-15,6125,6200,6075,6125
2026-07-16,6125,6225,6100,6225
2026-07-17,6225,6500,6200,6475
2026-07-20,6525,6625,6475,6475
2026-07-21,6550,6550,6425,6525
2026-07-22,6525,6550,6400,6500
2026-07-23,6450,6475,6250,6275
2026-07-24,6200,6300,6125,6275
2026-07-27,6225,6325,6125,6300
2026-07-28,6250,6300,6200,6225
2026-07-29,6175,6300,6175,6275
2026-07-30,6325,6450,6250,6450
2026-07-31,6425,6450,6325,6325
2026-08-03,6300,6325,6275,6300
2026-08-04,6375,6500,6350,6500
2026-08-05,6500,6500,6425,6450
2026-08-06,6450,6475,6350,6350
2026-08-07,6375,6450,6325,6375
2026-08-10,6400,6450,6350,6375
2026-08-11,6375,6400,6200,6300
2026-08-12,6300,6350,6225,6350
2026-08-13,6350,6375,6250,6375
2026-08-14,6300,6350,6275,6350
2026-08-18,6375,6450,6300,6300
2026-08-19,6300,6425,6300,6300
2026-08-20,6350,6400,6300,6400
2026-08-21,6400,6475,6400,6450
2026-08-24,6450,6450,6350,6400
2026-08-26,6450,6450,6350,6350
2026-08-27,6350,6425,6325,6400
2026-08-28,6425,6525,6400,6475
